key,run_counts,run_partition,chi_squared,p_value
0001111011,[1 1 1 1 0 0 0 0 0 0],[3 4 1 2],3.716161616161616,0.576171875
1101110000,[1 1 1 1 0 0 0 0 0 0],[2 1 3 4],3.716161616161616,0.576171875
0000111011,[1 1 1 1 0 0 0 0 0 0],[4 3 1 2],3.716161616161616,0.576171875
0010000111,[1 1 1 1 0 0 0 0 0 0],[2 1 4 3],3.716161616161616,0.576171875
1111001000,[1 1 1 1 0 0 0 0 0 0],[4 2 1 3],3.716161616161616,0.576171875
1001111000,[1 1 1 1 0 0 0 0 0 0],[1 2 4 3],3.716161616161616,0.576171875
0000110001,[1 1 1 1 0 0 0 0 0 0],[4 2 3 1],3.716161616161616,0.576171875
0111000011,[1 1 1 1 0 0 0 0 0 0],[1 3 4 2],3.716161616161616,0.576171875
1111000110,[1 1 1 1 0 0 0 0 0 0],[4 3 2 1],3.716161616161616,0.576171875
0000111001,[1 1 1 1 0 0 0 0 0 0],[4 3 2 1],3.716161616161616,0.576171875
0000110111,[1 1 1 1 0 0 0 0 0 0],[4 2 1 3],3.716161616161616,0.576171875
1111011100,[1 1 1 1 0 0 0 0 0 0],[4 1 3 2],3.716161616161616,0.576171875
1110011110,[1 1 1 1 0 0 0 0 0 0],[3 2 4 1],3.716161616161616,0.576171875
1100001110,[1 1 1 1 0 0 0 0 0 0],[2 4 3 1],3.716161616161616,0.576171875
1110111100,[1 1 1 1 0 0 0 0 0 0],[3 1 4 2],3.716161616161616,0.576171875
1001110000,[1 1 1 1 0 0 0 0 0 0],[1 2 3 4],3.716161616161616,0.576171875
0001111001,[1 1 1 1 0 0 0 0 0 0],[3 4 2 1],3.716161616161616,0.576171875
1101111000,[1 1 1 1 0 0 0 0 0 0],[2 1 4 3],3.716161616161616,0.576171875
1000111100,[1 1 1 1 0 0 0 0 0 0],[1 3 4 2],3.716161616161616,0.576171875
0001100001,[1 1 1 1 0 0 0 0 0 0],[3 2 4 1],3.716161616161616,0.576171875
0110001111,[1 1 1 1 0 0 0 0 0 0],[1 2 3 4],3.716161616161616,0.576171875
1000011000,[1 1 1 1 0 0 0 0 0 0],[1 4 2 3],3.716161616161616,0.576171875
0000100011,[1 1 1 1 0 0 0 0 0 0],[4 1 3 2],3.716161616161616,0.576171875
0011110111,[1 1 1 1 0 0 0 0 0 0],[2 4 1 3],3.716161616161616,0.576171875
1110010000,[1 1 1 1 0 0 0 0 0 0],[3 2 1 4],3.716161616161616,0.576171875
0011110001,[1 1 1 1 0 0 0 0 0 0],[2 4 3 1],3.716161616161616,0.576171875
0011101111,[1 1 1 1 0 0 0 0 0 0],[2 3 1 4],3.716161616161616,0.576171875
1100011110,[1 1 1 1 0 0 0 0 0 0],[2 3 4 1],3.716161616161616,0.576171875
0000100111,[1 1 1 1 0 0 0 0 0 0],[4 1 2 3],3.716161616161616,0.576171875
0001001111,[1 1 1 1 0 0 0 0 0 0],[3 1 2 4],3.716161616161616,0.576171875
1111011000,[1 1 1 1 0 0 0 0 0 0],[4 1 2 3],3.716161616161616,0.576171875
1110000110,[1 1 1 1 0 0 0 0 0 0],[3 4 2 1],3.716161616161616,0.576171875
0010001111,[1 1 1 1 0 0 0 0 0 0],[2 1 3 4],3.716161616161616,0.576171875
0111100111,[1 1 1 1 0 0 0 0 0 0],[1 4 2 3],3.716161616161616,0.576171875
1000110000,[1 1 1 1 0 0 0 0 0 0],[1 3 2 4],3.716161616161616,0.576171875
1111000100,[1 1 1 1 0 0 0 0 0 0],[4 3 1 2],3.716161616161616,0.576171875
0111100011,[1 1 1 1 0 0 0 0 0 0],[1 4 3 2],3.716161616161616,0.576171875
1100010000,[1 1 1 1 0 0 0 0 0 0],[2 3 1 4],3.716161616161616,0.576171875
0001000011,[1 1 1 1 0 0 0 0 0 0],[3 1 4 2],3.716161616161616,0.576171875
0111001111,[1 1 1 1 0 0 0 0 0 0],[1 3 2 4],3.716161616161616,0.576171875
1110110000,[1 1 1 1 0 0 0 0 0 0],[3 1 2 4],3.716161616161616,0.576171875
1110000100,[1 1 1 1 0 0 0 0 0 0],[3 4 1 2],3.716161616161616,0.576171875
0011100001,[1 1 1 1 0 0 0 0 0 0],[2 3 4 1],3.716161616161616,0.576171875
1111001110,[1 1 1 1 0 0 0 0 0 0],[4 2 3 1],3.716161616161616,0.576171875
0110000111,[1 1 1 1 0 0 0 0 0 0],[1 2 4 3],3.716161616161616,0.576171875
1100001000,[1 1 1 1 0 0 0 0 0 0],[2 4 1 3],3.716161616161616,0.576171875
1000011100,[1 1 1 1 0 0 0 0 0 0],[1 4 3 2],3.716161616161616,0.576171875
0001101111,[1 1 1 1 0 0 0 0 0 0],[3 2 1 4],3.716161616161616,0.576171875
1010001111,[3 0 1 1 0 0 0 0 0 0],[1 1 1 3 4],3.6555555555555554,0.615234375
1110101111,[3 0 1 1 0 0 0 0 0 0],[3 1 1 1 4],3.6555555555555554,0.615234375
1111010111,[3 0 1 1 0 0 0 0 0 0],[4 1 1 1 3],3.6555555555555554,0.615234375
1111011101,[3 0 1 1 0 0 0 0 0 0],[4 1 3 1 1],3.6555555555555554,0.615234375
1011100001,[3 0 1 1 0 0 0 0 0 0],[1 1 3 4 1],3.6555555555555554,0.615234375
1010000111,[3 0 1 1 0 0 0 0 0 0],[1 1 1 4 3],3.6555555555555554,0.615234375
0000100010,[3 0 1 1 0 0 0 0 0 0],[4 1 3 1 1],3.6555555555555554,0.615234375
1011110111,[3 0 1 1 0 0 0 0 0 0],[1 1 4 1 3],3.6555555555555554,0.615234375
1110000101,[3 0 1 1 0 0 0 0 0 0],[3 4 1 1 1],3.6555555555555554,0.615234375
1110111101,[3 0 1 1 0 0 0 0 0 0],[3 1 4 1 1],3.6555555555555554,0.615234375
1011110001,[3 0 1 1 0 0 0 0 0 0],[1 1 4 3 1],3.6555555555555554,0.615234375
1111000101,[3 0 1 1 0 0 0 0 0 0],[4 3 1 1 1],3.6555555555555554,0.615234375
1110100001,[3 0 1 1 0 0 0 0 0 0],[3 1 1 4 1],3.6555555555555554,0.615234375
1011101111,[3 0 1 1 0 0 0 0 0 0],[1 1 3 1 4],3.6555555555555554,0.615234375
1111010001,[3 0 1 1 0 0 0 0 0 0],[4 1 1 3 1],3.6555555555555554,0.615234375
0000101110,[3 0 1 1 0 0 0 0 0 0],[4 1 1 3 1],3.6555555555555554,0.615234375
1000010111,[3 0 1 1 0 0 0 0 0 0],[1 4 1 1 3],3.6555555555555554,0.615234375
0111101000,[3 0 1 1 0 0 0 0 0 0],[1 4 1 1 3],3.6555555555555554,0.615234375
0101111000,[3 0 1 1 0 0 0 0 0 0],[1 1 1 4 3],3.6555555555555554,0.615234375
0101110000,[3 0 1 1 0 0 0 0 0 0],[1 1 1 3 4],3.6555555555555554,0.615234375
1000100001,[3 0 1 1 0 0 0 0 0 0],[1 3 1 4 1],3.6555555555555554,0.615234375
0111011110,[3 0 1 1 0 0 0 0 0 0],[1 3 1 4 1],3.6555555555555554,0.615234375
0111100010,[3 0 1 1 0 0 0 0 0 0],[1 4 3 1 1],3.6555555555555554,0.615234375
1000111101,[3 0 1 1 0 0 0 0 0 0],[1 3 4 1 1],3.6555555555555554,0.615234375
1000101111,[3 0 1 1 0 0 0 0 0 0],[1 3 1 1 4],3.6555555555555554,0.615234375
0111010000,[3 0 1 1 0 0 0 0 0 0],[1 3 1 1 4],3.6555555555555554,0.615234375
0111101110,[3 0 1 1 0 0 0 0 0 0],[1 4 1 3 1],3.6555555555555554,0.615234375
1000010001,[3 0 1 1 0 0 0 0 0 0],[1 4 1 3 1],3.6555555555555554,0.615234375
0100001000,[3 0 1 1 0 0 0 0 0 0],[1 1 4 1 3],3.6555555555555554,0.615234375
0100001110,[3 0 1 1 0 0 0 0 0 0],[1 1 4 3 1],3.6555555555555554,0.615234375
1000011101,[3 0 1 1 0 0 0 0 0 0],[1 4 3 1 1],3.6555555555555554,0.615234375
0100010000,[3 0 1 1 0 0 0 0 0 0],[1 1 3 1 4],3.6555555555555554,0.615234375
0000101000,[3 0 1 1 0 0 0 0 0 0],[4 1 1 1 3],3.6555555555555554,0.615234375
0100011110,[3 0 1 1 0 0 0 0 0 0],[1 1 3 4 1],3.6555555555555554,0.615234375
0001000010,[3 0 1 1 0 0 0 0 0 0],[3 1 4 1 1],3.6555555555555554,0.615234375
0001111010,[3 0 1 1 0 0 0 0 0 0],[3 4 1 1 1],3.6555555555555554,0.615234375
0111000010,[3 0 1 1 0 0 0 0 0 0],[1 3 4 1 1],3.6555555555555554,0.615234375
0001010000,[3 0 1 1 0 0 0 0 0 0],[3 1 1 1 4],3.6555555555555554,0.615234375
0000111010,[3 0 1 1 0 0 0 0 0 0],[4 3 1 1 1],3.6555555555555554,0.615234375
0001011110,[3 0 1 1 0 0 0 0 0 0],[3 1 1 4 1],3.6555555555555554,0.615234375
0110100110,[4 3 0 0 0 0 0 0 0 0],[1 2 1 1 2 2 1],3.378787878787879,0.68359375
1101011001,[4 3 0 0 0 0 0 0 0 0],[2 1 1 1 2 2 1],3.378787878787879,0.68359375
1101011011,[4 3 0 0 0 0 0 0 0 0],[2 1 1 1 2 1 2],3.378787878787879,0.68359375
0100110110,[4 3 0 0 0 0 0 0 0 0],[1 1 2 2 1 2 1],3.378787878787879,0.68359375
0110100100,[4 3 0 0 0 0 0 0 0 0],[1 2 1 1 2 1 2],3.378787878787879,0.68359375
0100110100,[4 3 0 0 0 0 0 0 0 0],[1 1 2 2 1 1 2],3.378787878787879,0.68359375
0100110010,[4 3 0 0 0 0 0 0 0 0],[1 1 2 2 2 1 1],3.378787878787879,0.68359375
1101101001,[4 3 0 0 0 0 0 0 0 0],[2 1 2 1 1 2 1],3.378787878787879,0.68359375
1101100101,[4 3 0 0 0 0 0 0 0 0],[2 1 2 2 1 1 1],3.378787878787879,0.68359375
1101010011,[4 3 0 0 0 0 0 0 0 0],[2 1 1 1 1 2 2],3.378787878787879,0.68359375
1101101011,[4 3 0 0 0 0 0 0 0 0],[2 1 2 1 1 1 2],3.378787878787879,0.68359375
0100101100,[4 3 0 0 0 0 0 0 0 0],[1 1 2 1 1 2 2],3.378787878787879,0.68359375
0110101100,[4 3 0 0 0 0 0 0 0 0],[1 2 1 1 1 2 2],3.378787878787879,0.68359375
1101101101,[4 3 0 0 0 0 0 0 0 0],[2 1 2 1 2 1 1],3.378787878787879,0.68359375
0100100110,[4 3 0 0 0 0 0 0 0 0],[1 1 2 1 2 2 1],3.378787878787879,0.68359375
0110110010,[4 3 0 0 0 0 0 0 0 0],[1 2 1 2 2 1 1],3.378787878787879,0.68359375
0110110100,[4 3 0 0 0 0 0 0 0 0],[1 2 1 2 1 1 2],3.378787878787879,0.68359375
1010110011,[4 3 0 0 0 0 0 0 0 0],[1 1 1 1 2 2 2],3.378787878787879,0.68359375
0110010100,[4 3 0 0 0 0 0 0 0 0],[1 2 2 1 1 1 2],3.378787878787879,0.68359375
1101001101,[4 3 0 0 0 0 0 0 0 0],[2 1 1 2 2 1 1],3.378787878787879,0.68359375
1100101101,[4 3 0 0 0 0 0 0 0 0],[2 2 1 1 2 1 1],3.378787878787879,0.68359375
1011010011,[4 3 0 0 0 0 0 0 0 0],[1 1 2 1 1 2 2],3.378787878787879,0.68359375
1011001101,[4 3 0 0 0 0 0 0 0 0],[1 1 2 2 2 1 1],3.378787878787879,0.68359375
1011011001,[4 3 0 0 0 0 0 0 0 0],[1 1 2 1 2 2 1],3.378787878787879,0.68359375
1011001011,[4 3 0 0 0 0 0 0 0 0],[1 1 2 2 1 1 2],3.378787878787879,0.68359375
1011001001,[4 3 0 0 0 0 0 0 0 0],[1 1 2 2 1 2 1],3.378787878787879,0.68359375
1100100101,[4 3 0 0 0 0 0 0 0 0],[2 2 1 2 1 1 1],3.378787878787879,0.68359375
1100101001,[4 3 0 0 0 0 0 0 0 0],[2 2 1 1 1 2 1],3.378787878787879,0.68359375
1100101011,[4 3 0 0 0 0 0 0 0 0],[2 2 1 1 1 1 2],3.378787878787879,0.68359375
0101101100,[4 3 0 0 0 0 0 0 0 0],[1 1 1 2 1 2 2],3.378787878787879,0.68359375
0110010010,[4 3 0 0 0 0 0 0 0 0],[1 2 2 1 2 1 1],3.378787878787879,0.68359375
0110010110,[4 3 0 0 0 0 0 0 0 0],[1 2 2 1 1 2 1],3.378787878787879,0.68359375
0101100100,[4 3 0 0 0 0 0 0 0 0],[1 1 1 2 2 1 2],3.378787878787879,0.68359375
1011011011,[4 3 0 0 0 0 0 0 0 0],[1 1 2 1 2 1 2],3.378787878787879,0.68359375
0110011010,[4 3 0 0 0 0 0 0 0 0],[1 2 2 2 1 1 1],3.378787878787879,0.68359375
1100110101,[4 3 0 0 0 0 0 0 0 0],[2 2 2 1 1 1 1],3.378787878787879,0.68359375
0101001100,[4 3 0 0 0 0 0 0 0 0],[1 1 1 1 2 2 2],3.378787878787879,0.68359375
1101001001,[4 3 0 0 0 0 0 0 0 0],[2 1 1 2 1 2 1],3.378787878787879,0.68359375
1101001011,[4 3 0 0 0 0 0 0 0 0],[2 1 1 2 1 1 2],3.378787878787879,0.68359375
0101100110,[4 3 0 0 0 0 0 0 0 0],[1 1 1 2 2 2 1],3.378787878787879,0.68359375
0100100100,[4 3 0 0 0 0 0 0 0 0],[1 1 2 1 2 1 2],3.378787878787879,0.68359375
0110110110,[4 3 0 0 0 0 0 0 0 0],[1 2 1 2 1 2 1],3.378787878787879,0.68359375
1001101001,[4 3 0 0 0 0 0 0 0 0],[1 2 2 1 1 2 1],3.378787878787879,0.68359375
1001010011,[4 3 0 0 0 0 0 0 0 0],[1 2 1 1 1 2 2],3.378787878787879,0.68359375
1001101011,[4 3 0 0 0 0 0 0 0 0],[1 2 2 1 1 1 2],3.378787878787879,0.68359375
1001101101,[4 3 0 0 0 0 0 0 0 0],[1 2 2 1 2 1 1],3.378787878787879,0.68359375
0010110110,[4 3 0 0 0 0 0 0 0 0],[2 1 1 2 1 2 1],3.378787878787879,0.68359375
0010110100,[4 3 0 0 0 0 0 0 0 0],[2 1 1 2 1 1 2],3.378787878787879,0.68359375
0010110010,[4 3 0 0 0 0 0 0 0 0],[2 1 1 2 2 1 1],3.378787878787879,0.68359375
0010101100,[4 3 0 0 0 0 0 0 0 0],[2 1 1 1 1 2 2],3.378787878787879,0.68359375
0010100110,[4 3 0 0 0 0 0 0 0 0],[2 1 1 1 2 2 1],3.378787878787879,0.68359375
0010100100,[4 3 0 0 0 0 0 0 0 0],[2 1 1 1 2 1 2],3.378787878787879,0.68359375
1001001001,[4 3 0 0 0 0 0 0 0 0],[1 2 1 2 1 2 1],3.378787878787879,0.68359375
0010011010,[4 3 0 0 0 0 0 0 0 0],[2 1 2 2 1 1 1],3.378787878787879,0.68359375
0010010110,[4 3 0 0 0 0 0 0 0 0],[2 1 2 1 1 2 1],3.378787878787879,0.68359375
0010010100,[4 3 0 0 0 0 0 0 0 0],[2 1 2 1 1 1 2],3.378787878787879,0.68359375
1001001011,[4 3 0 0 0 0 0 0 0 0],[1 2 1 2 1 1 2],3.378787878787879,0.68359375
1001001101,[4 3 0 0 0 0 0 0 0 0],[1 2 1 2 2 1 1],3.378787878787879,0.68359375
0011001010,[4 3 0 0 0 0 0 0 0 0],[2 2 2 1 1 1 1],3.378787878787879,0.68359375
0010010010,[4 3 0 0 0 0 0 0 0 0],[2 1 2 1 2 1 1],3.378787878787879,0.68359375
0011010010,[4 3 0 0 0 0 0 0 0 0],[2 2 1 1 2 1 1],3.378787878787879,0.68359375
1010010011,[4 3 0 0 0 0 0 0 0 0],[1 1 1 2 1 2 2],3.378787878787879,0.68359375
0011010100,[4 3 0 0 0 0 0 0 0 0],[2 2 1 1 1 1 2],3.378787878787879,0.68359375
1001011011,[4 3 0 0 0 0 0 0 0 0],[1 2 1 1 2 1 2],3.378787878787879,0.68359375
1010011001,[4 3 0 0 0 0 0 0 0 0],[1 1 1 2 2 2 1],3.378787878787879,0.68359375
1001011001,[4 3 0 0 0 0 0 0 0 0],[1 2 1 1 2 2 1],3.378787878787879,0.68359375
1010011011,[4 3 0 0 0 0 0 0 0 0],[1 1 1 2 2 1 2],3.378787878787879,0.68359375
1001100101,[4 3 0 0 0 0 0 0 0 0],[1 2 2 2 1 1 1],3.378787878787879,0.68359375
0011011010,[4 3 0 0 0 0 0 0 0 0],[2 2 1 2 1 1 1],3.378787878787879,0.68359375
0011010110,[4 3 0 0 0 0 0 0 0 0],[2 2 1 1 1 2 1],3.378787878787879,0.68359375
0110010000,[2 2 0 1 0 0 0 0 0 0],[1 2 2 1 4],3.2979797979797976,0.7421875
0000110010,[2 2 0 1 0 0 0 0 0 0],[4 2 2 1 1],3.2979797979797976,0.7421875
0110000110,[2 2 0 1 0 0 0 0 0 0],[1 2 4 2 1],3.2979797979797976,0.7421875
0110000100,[2 2 0 1 0 0 0 0 0 0],[1 2 4 1 2],3.2979797979797976,0.7421875
1011110011,[2 2 0 1 0 0 0 0 0 0],[1 1 4 2 2],3.2979797979797976,0.7421875
0000110100,[2 2 0 1 0 0 0 0 0 0],[4 2 1 1 2],3.2979797979797976,0.7421875
0000110110,[2 2 0 1 0 0 0 0 0 0],[4 2 1 2 1],3.2979797979797976,0.7421875
0110110000,[2 2 0 1 0 0 0 0 0 0],[1 2 1 2 4],3.2979797979797976,0.7421875
1100001101,[2 2 0 1 0 0 0 0 0 0],[2 4 2 1 1],3.2979797979797976,0.7421875
1111011011,[2 2 0 1 0 0 0 0 0 0],[4 1 2 1 2],3.2979797979797976,0.7421875
0010000110,[2 2 0 1 0 0 0 0 0 0],[2 1 4 2 1],3.2979797979797976,0.7421875
1100001011,[2 2 0 1 0 0 0 0 0 0],[2 4 1 1 2],3.2979797979797976,0.7421875
0010000100,[2 2 0 1 0 0 0 0 0 0],[2 1 4 1 2],3.2979797979797976,0.7421875
1100001001,[2 2 0 1 0 0 0 0 0 0],[2 4 1 2 1],3.2979797979797976,0.7421875
1111011001,[2 2 0 1 0 0 0 0 0 0],[4 1 2 2 1],3.2979797979797976,0.7421875
0110011110,[2 2 0 1 0 0 0 0 0 0],[1 2 2 4 1],3.2979797979797976,0.7421875
0000101100,[2 2 0 1 0 0 0 0 0 0],[4 1 1 2 2],3.2979797979797976,0.7421875
1101111001,[2 2 0 1 0 0 0 0 0 0],[2 1 4 2 1],3.2979797979797976,0.7421875
0010010000,[2 2 0 1 0 0 0 0 0 0],[2 1 2 1 4],3.2979797979797976,0.7421875
0011000010,[2 2 0 1 0 0 0 0 0 0],[2 2 4 1 1],3.2979797979797976,0.7421875
0110111100,[2 2 0 1 0 0 0 0 0 0],[1 2 1 4 2],3.2979797979797976,0.7421875
1101101111,[2 2 0 1 0 0 0 0 0 0],[2 1 2 1 4],3.2979797979797976,0.7421875
0100001100,[2 2 0 1 0 0 0 0 0 0],[1 1 4 2 2],3.2979797979797976,0.7421875
0011110110,[2 2 0 1 0 0 0 0 0 0],[2 4 1 2 1],3.2979797979797976,0.7421875
0011110100,[2 2 0 1 0 0 0 0 0 0],[2 4 1 1 2],3.2979797979797976,0.7421875
0011110010,[2 2 0 1 0 0 0 0 0 0],[2 4 2 1 1],3.2979797979797976,0.7421875
0100110000,[2 2 0 1 0 0 0 0 0 0],[1 1 2 2 4],3.2979797979797976,0.7421875
0011011110,[2 2 0 1 0 0 0 0 0 0],[2 2 1 4 1],3.2979797979797976,0.7421875
1101100001,[2 2 0 1 0 0 0 0 0 0],[2 1 2 4 1],3.2979797979797976,0.7421875
0011010000,[2 2 0 1 0 0 0 0 0 0],[2 2 1 1 4],3.2979797979797976,0.7421875
0010111100,[2 2 0 1 0 0 0 0 0 0],[2 1 1 4 2],3.2979797979797976,0.7421875
1111010011,[2 2 0 1 0 0 0 0 0 0],[4 1 1 2 2],3.2979797979797976,0.7421875
0100111100,[2 2 0 1 0 0 0 0 0 0],[1 1 2 4 2],3.2979797979797976,0.7421875
1101001111,[2 2 0 1 0 0 0 0 0 0],[2 1 1 2 4],3.2979797979797976,0.7421875
0010110000,[2 2 0 1 0 0 0 0 0 0],[2 1 1 2 4],3.2979797979797976,0.7421875
1101000011,[2 2 0 1 0 0 0 0 0 0],[2 1 1 4 2],3.2979797979797976,0.7421875
1100111101,[2 2 0 1 0 0 0 0 0 0],[2 2 4 1 1],3.2979797979797976,0.7421875
0010011110,[2 2 0 1 0 0 0 0 0 0],[2 1 2 4 1],3.2979797979797976,0.7421875
1111001001,[2 2 0 1 0 0 0 0 0 0],[4 2 1 2 1],3.2979797979797976,0.7421875
1111001011,[2 2 0 1 0 0 0 0 0 0],[4 2 1 1 2],3.2979797979797976,0.7421875
1101111011,[2 2 0 1 0 0 0 0 0 0],[2 1 4 1 2],3.2979797979797976,0.7421875
1100100001,[2 2 0 1 0 0 0 0 0 0],[2 2 1 4 1],3.2979797979797976,0.7421875
1111001101,[2 2 0 1 0 0 0 0 0 0],[4 2 2 1 1],3.2979797979797976,0.7421875
1100101111,[2 2 0 1 0 0 0 0 0 0],[2 2 1 1 4],3.2979797979797976,0.7421875
0111100100,[2 2 0 1 0 0 0 0 0 0],[1 4 2 1 2],3.2979797979797976,0.7421875
1011001111,[2 2 0 1 0 0 0 0 0 0],[1 1 2 2 4],3.2979797979797976,0.7421875
1011000011,[2 2 0 1 0 0 0 0 0 0],[1 1 2 4 2],3.2979797979797976,0.7421875
1001001111,[2 2 0 1 0 0 0 0 0 0],[1 2 1 2 4],3.2979797979797976,0.7421875
0000100110,[2 2 0 1 0 0 0 0 0 0],[4 1 2 2 1],3.2979797979797976,0.7421875
1000010011,[2 2 0 1 0 0 0 0 0 0],[1 4 1 2 2],3.2979797979797976,0.7421875
1000011011,[2 2 0 1 0 0 0 0 0 0],[1 4 2 1 2],3.2979797979797976,0.7421875
0111100110,[2 2 0 1 0 0 0 0 0 0],[1 4 2 2 1],3.2979797979797976,0.7421875
1001000011,[2 2 0 1 0 0 0 0 0 0],[1 2 1 4 2],3.2979797979797976,0.7421875
1000011001,[2 2 0 1 0 0 0 0 0 0],[1 4 2 2 1],3.2979797979797976,0.7421875
1001101111,[2 2 0 1 0 0 0 0 0 0],[1 2 2 1 4],3.2979797979797976,0.7421875
1001100001,[2 2 0 1 0 0 0 0 0 0],[1 2 2 4 1],3.2979797979797976,0.7421875
1001111001,[2 2 0 1 0 0 0 0 0 0],[1 2 4 2 1],3.2979797979797976,0.7421875
1001111011,[2 2 0 1 0 0 0 0 0 0],[1 2 4 1 2],3.2979797979797976,0.7421875
0111101100,[2 2 0 1 0 0 0 0 0 0],[1 4 1 2 2],3.2979797979797976,0.7421875
0000100100,[2 2 0 1 0 0 0 0 0 0],[4 1 2 1 2],3.2979797979797976,0.7421875
1111001010,[4 1 0 1 0 0 0 0 0 0],[4 2 1 1 1 1],3.116161616161616,0.80078125
1000011010,[4 1 0 1 0 0 0 0 0 0],[1 4 2 1 1 1],3.116161616161616,0.80078125
1011000010,[4 1 0 1 0 0 0 0 0 0],[1 1 2 4 1 1],3.116161616161616,0.80078125
1000010110,[4 1 0 1 0 0 0 0 0 0],[1 4 1 1 2 1],3.116161616161616,0.80078125
1001011110,[4 1 0 1 0 0 0 0 0 0],[1 2 1 1 4 1],3.116161616161616,0.80078125
0101101111,[4 1 0 1 0 0 0 0 0 0],[1 1 1 2 1 4],3.116161616161616,0.80078125
0101100001,[4 1 0 1 0 0 0 0 0 0],[1 1 1 2 4 1],3.116161616161616,0.80078125
1001010000,[4 1 0 1 0 0 0 0 0 0],[1 2 1 1 1 4],3.116161616161616,0.80078125
0000101011,[4 1 0 1 0 0 0 0 0 0],[4 1 1 1 1 2],3.116161616161616,0.80078125
1101111010,[4 1 0 1 0 0 0 0 0 0],[2 1 4 1 1 1],3.116161616161616,0.80078125
1010011110,[4 1 0 1 0 0 0 0 0 0],[1 1 1 2 4 1],3.116161616161616,0.80078125
0111101101,[4 1 0 1 0 0 0 0 0 0],[1 4 1 2 1 1],3.116161616161616,0.80078125
0101111001,[4 1 0 1 0 0 0 0 0 0],[1 1 1 4 2 1],3.116161616161616,0.80078125
0010000101,[4 1 0 1 0 0 0 0 0 0],[2 1 4 1 1 1],3.116161616161616,0.80078125
0111100101,[4 1 0 1 0 0 0 0 0 0],[1 4 2 1 1 1],3.116161616161616,0.80078125
1000010100,[4 1 0 1 0 0 0 0 0 0],[1 4 1 1 1 2],3.116161616161616,0.80078125
1111011010,[4 1 0 1 0 0 0 0 0 0],[4 1 2 1 1 1],3.116161616161616,0.80078125
1111010010,[4 1 0 1 0 0 0 0 0 0],[4 1 1 2 1 1],3.116161616161616,0.80078125
0111101011,[4 1 0 1 0 0 0 0 0 0],[1 4 1 1 1 2],3.116161616161616,0.80078125
1101010000,[4 1 0 1 0 0 0 0 0 0],[2 1 1 1 1 4],3.116161616161616,0.80078125
0111101001,[4 1 0 1 0 0 0 0 0 0],[1 4 1 1 2 1],3.116161616161616,0.80078125
1111010110,[4 1 0 1 0 0 0 0 0 0],[4 1 1 1 2 1],3.116161616161616,0.80078125
0100111101,[4 1 0 1 0 0 0 0 0 0],[1 1 2 4 1 1],3.116161616161616,0.80078125
0010111101,[4 1 0 1 0 0 0 0 0 0],[2 1 1 4 1 1],3.116161616161616,0.80078125
0101000011,[4 1 0 1 0 0 0 0 0 0],[1 1 1 1 4 2],3.116161616161616,0.80078125
1101011110,[4 1 0 1 0 0 0 0 0 0],[2 1 1 1 4 1],3.116161616161616,0.80078125
1010110000,[4 1 0 1 0 0 0 0 0 0],[1 1 1 1 2 4],3.116161616161616,0.80078125
0000100101,[4 1 0 1 0 0 0 0 0 0],[4 1 2 1 1 1],3.116161616161616,0.80078125
1001111010,[4 1 0 1 0 0 0 0 0 0],[1 2 4 1 1 1],3.116161616161616,0.80078125
1101000010,[4 1 0 1 0 0 0 0 0 0],[2 1 1 4 1 1],3.116161616161616,0.80078125
1000010010,[4 1 0 1 0 0 0 0 0 0],[1 4 1 2 1 1],3.116161616161616,0.80078125
1010111100,[4 1 0 1 0 0 0 0 0 0],[1 1 1 1 4 2],3.116161616161616,0.80078125
0100101111,[4 1 0 1 0 0 0 0 0 0],[1 1 2 1 1 4],3.116161616161616,0.80078125
0101001111,[4 1 0 1 0 0 0 0 0 0],[1 1 1 1 2 4],3.116161616161616,0.80078125
0101111011,[4 1 0 1 0 0 0 0 0 0],[1 1 1 4 1 2],3.116161616161616,0.80078125
0100100001,[4 1 0 1 0 0 0 0 0 0],[1 1 2 1 4 1],3.116161616161616,0.80078125
1010000100,[4 1 0 1 0 0 0 0 0 0],[1 1 1 4 1 2],3.116161616161616,0.80078125
1010010000,[4 1 0 1 0 0 0 0 0 0],[1 1 1 2 1 4],3.116161616161616,0.80078125
0011110101,[4 1 0 1 0 0 0 0 0 0],[2 4 1 1 1 1],3.116161616161616,0.80078125
0010100001,[4 1 0 1 0 0 0 0 0 0],[2 1 1 1 4 1],3.116161616161616,0.80078125
0110100001,[4 1 0 1 0 0 0 0 0 0],[1 2 1 1 4 1],3.116161616161616,0.80078125
0010101111,[4 1 0 1 0 0 0 0 0 0],[2 1 1 1 1 4],3.116161616161616,0.80078125
1011011110,[4 1 0 1 0 0 0 0 0 0],[1 1 2 1 4 1],3.116161616161616,0.80078125
1010000110,[4 1 0 1 0 0 0 0 0 0],[1 1 1 4 2 1],3.116161616161616,0.80078125
0110101111,[4 1 0 1 0 0 0 0 0 0],[1 2 1 1 1 4],3.116161616161616,0.80078125
0000101001,[4 1 0 1 0 0 0 0 0 0],[4 1 1 1 2 1],3.116161616161616,0.80078125
0000101101,[4 1 0 1 0 0 0 0 0 0],[4 1 1 2 1 1],3.116161616161616,0.80078125
1011110110,[4 1 0 1 0 0 0 0 0 0],[1 1 4 1 2 1],3.116161616161616,0.80078125
